measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Nigeria,Female,All ages,Chronic respiratory diseases,Number,2005,6613.633893856205,11768.510822833985,3990.794918483328
Deaths,Nigeria,Male,All ages,Transport injuries,Number,2005,26375.833751782997,36777.64847571351,16868.792127062436
Deaths,Nigeria,Female,All ages,Transport injuries,Number,2005,10678.942522801453,17685.57258761677,5460.583594311805
Deaths,South Africa,Male,All ages,Transport injuries,Number,2005,14020.644605236985,18862.004915062007,10608.471760556578
Deaths,South Africa,Female,All ages,Transport injuries,Number,2005,4960.805170531233,6418.736437700419,3522.762500867655
Deaths,South Africa,Male,All ages,Unintentional injuries,Number,2005,6750.9589743564775,7667.570297472667,5784.7704507723465
Deaths,South Africa,Female,All ages,Unintentional injuries,Number,2005,3021.8067399803217,3436.059774749332,2620.95871335374
Deaths,Kenya,Male,All ages,Neglected tropical diseases and malaria,Number,2006,4090.090952532881,6908.816439660549,2303.8149768593994
Deaths,Kenya,Female,All ages,Neglected tropical diseases and malaria,Number,2006,3808.182511310494,6660.330621543231,1854.4064264511546
Deaths,Kenya,Male,All ages,Chronic respiratory diseases,Number,2006,2052.842121506265,2959.9377786940668,1358.4989095775236
Deaths,Kenya,Female,All ages,Chronic respiratory diseases,Number,2006,1422.4417320869723,2196.569765232321,965.8700412123103
Deaths,Nigeria,Male,All ages,Unintentional injuries,Number,2003,27218.38905064956,36063.67139849455,20203.119024060754
Deaths,Nigeria,Female,All ages,Unintentional injuries,Number,2003,18829.451155563027,25750.96637773879,12393.231359449415
Deaths,Ethiopia,Male,All ages,Neoplasms,Number,2005,20562.793671376603,24983.98716987039,16847.80290773983
Deaths,Ethiopia,Female,All ages,Neoplasms,Number,2005,23698.016039309605,28911.67214296711,18734.756546734727
Deaths,Egypt,Male,All ages,Neoplasms,Number,2005,22835.028168254317,26700.83292084374,18896.49233960159
Deaths,Egypt,Female,All ages,Neoplasms,Number,2005,17079.368526849496,20512.97918939157,14269.058912528477
Deaths,Egypt,Male,All ages,Mental disorders,Number,2005,0.005509246372075093,0.07706635391720197,0.0003334312096081429
Deaths,Egypt,Female,All ages,Mental disorders,Number,2005,0.012445753881211436,0.03948588576121296,0.002887678847394576
Deaths,Nigeria,Male,All ages,Neoplasms,Number,2006,35172.43041711964,44118.96342122631,26019.093001687597
Deaths,Nigeria,Female,All ages,Neoplasms,Number,2006,27323.034943993076,33270.453997230834,22505.148278735225
Deaths,Nigeria,Male,All ages,Mental disorders,Number,2006,0.020142133710378374,0.219385962566539,0.0026215245312362933
Deaths,Nigeria,Female,All ages,Mental disorders,Number,2006,0.08376911479561035,0.2685328203113844,0.025437812746419156
Deaths,Nigeria,Male,All ages,Neglected tropical diseases and malaria,Number,2005,125454.85006251965,179027.1189955141,77817.0026617812
Deaths,Nigeria,Female,All ages,Neglected tropical diseases and malaria,Number,2005,113512.36370237592,172078.94959136797,64853.33844712907
Deaths,Kenya,Male,All ages,Cardiovascular diseases,Number,2006,8815.051336295573,11637.169293581579,6699.089832419358
Deaths,Kenya,Female,All ages,Cardiovascular diseases,Number,2006,10345.905366870305,13156.34385864326,7650.949696671514
Deaths,Kenya,Male,All ages,Other non-communicable diseases,Number,2006,3112.1518267765964,4169.909459923737,2331.856361394501
Deaths,Kenya,Female,All ages,Other non-communicable diseases,Number,2006,2385.6100691110596,3370.502860131049,1746.4147335298017
Deaths,Kenya,Male,All ages,Skin and subcutaneous diseases,Number,2006,157.52869309309287,291.4283643414323,85.31475486535855
Deaths,Kenya,Female,All ages,Skin and subcutaneous diseases,Number,2006,223.97039796488883,390.52140290973756,115.99676771344562
Deaths,Nigeria,Male,All ages,Chronic respiratory diseases,Number,2006,14204.074312531879,21738.108728588748,9304.592369584065
Deaths,Nigeria,Female,All ages,Chronic respiratory diseases,Number,2006,6821.3937838430265,12113.438257650723,4128.617522970403
Deaths,Nigeria,Male,All ages,Transport injuries,Number,2006,26797.12259977548,37049.591138693235,17004.461148464892
Deaths,Nigeria,Female,All ages,Transport injuries,Number,2006,10866.348865237791,18072.73829022246,5637.602762019947
Deaths,Kenya,Male,All ages,Transport injuries,Number,2006,5197.254254339641,8435.171106354965,3181.9059991798435
Deaths,Kenya,Female,All ages,Transport injuries,Number,2006,1795.0746164343439,2796.0694117962735,1006.2803030009042
Deaths,Nigeria,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2006,52931.62511685913,61788.23070981219,45077.03276594905
Deaths,Nigeria,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2006,49302.65964158649,57655.21163692498,41907.94132577413
Deaths,Nigeria,Male,All ages,Respiratory infections and tuberculosis,Number,2006,145308.40622802742,196568.92681291827,101911.59149379704
Deaths,Nigeria,Female,All ages,Respiratory infections and tuberculosis,Number,2006,106807.43708659681,141612.79392632184,77098.42189949885
Deaths,Nigeria,Male,All ages,Enteric infections,Number,2006,130162.39290429612,184337.37703224743,79878.82731539673
Deaths,Nigeria,Female,All ages,Enteric infections,Number,2006,103226.33248834051,162196.29998034862,59925.199010655684
Deaths,Nigeria,Male,All ages,Other infectious diseases,Number,2006,83420.6135729058,118631.12864428705,57341.63168955021
Deaths,Nigeria,Female,All ages,Other infectious diseases,Number,2006,90910.06658834202,120313.18071957631,63745.18441382107
Deaths,Nigeria,Male,All ages,Maternal and neonatal disorders,Number,2006,114300.94459123541,131205.57052444835,98518.79707295657
Deaths,Nigeria,Female,All ages,Maternal and neonatal disorders,Number,2006,118875.18893770633,134929.33404220166,101701.3854410329
Deaths,Kenya,Male,All ages,Digestive diseases,Number,2006,4051.7432143513684,6030.797524374606,2674.330864086052
Deaths,Kenya,Female,All ages,Digestive diseases,Number,2006,2313.5188867534152,3398.6197226765075,1534.176623236821
Deaths,Kenya,Male,All ages,Unintentional injuries,Number,2006,8251.532661178395,10041.660691287421,6557.009432114239
Deaths,Kenya,Female,All ages,Unintentional injuries,Number,2006,4782.5875532566415,6039.545291618657,3694.0192921246294
Deaths,Kenya,Male,All ages,Musculoskeletal disorders,Number,2003,120.88677314003985,196.62691956891615,60.85144301009477
Deaths,Kenya,Female,All ages,Musculoskeletal disorders,Number,2003,115.64728855130883,176.3008926320725,72.75503017613917
Deaths,Kenya,Male,All ages,Self-harm and interpersonal violence,Number,2006,9353.392924356018,13567.019551456317,6380.372462287106
Deaths,Kenya,Female,All ages,Self-harm and interpersonal violence,Number,2006,2360.023435592458,3545.6375273876174,1500.8929909520941
Deaths,Kenya,Male,All ages,Neoplasms,Number,2006,7657.308936423078,8931.66726366032,6276.899503425327
Deaths,Kenya,Female,All ages,Neoplasms,Number,2006,10876.10758861374,12703.464136142764,9249.201279643978
Deaths,South Africa,Male,All ages,Transport injuries,Number,2004,13970.52907867685,18579.532952769154,10677.857654897285
Deaths,South Africa,Female,All ages,Transport injuries,Number,2004,4865.695488570909,6257.565440685324,3462.240741122655
Deaths,South Africa,Male,All ages,Unintentional injuries,Number,2004,6742.455064680907,7671.420687528485,5798.302429997544
Deaths,South Africa,Female,All ages,Unintentional injuries,Number,2004,2957.2490418908596,3335.3354767159035,2558.902805023719
Deaths,Ethiopia,Male,All ages,Musculoskeletal disorders,Number,2005,570.2731243189751,959.7642653626414,298.6438129493855
Deaths,Ethiopia,Female,All ages,Musculoskeletal disorders,Number,2005,331.35986998007706,510.8848395760281,188.77333209235226
Deaths,Ethiopia,Male,All ages,Other non-communicable diseases,Number,2005,12814.566535866037,18102.21098797729,9057.881522135056
Deaths,Ethiopia,Female,All ages,Other non-communicable diseases,Number,2005,16992.67920907373,23466.43235472507,11957.512065228777
Deaths,Nigeria,Male,All ages,Digestive diseases,Number,2005,27684.025843759897,41699.71922306823,17954.286142531888
Deaths,Nigeria,Female,All ages,Digestive diseases,Number,2005,12725.52977381843,19466.237897138497,8291.686054435575
Deaths,Egypt,Male,All ages,Neoplasms,Number,2004,22365.75789266108,26362.391883410648,18684.184975733944
Deaths,Egypt,Female,All ages,Neoplasms,Number,2004,16394.421984700766,19274.532571709566,13784.277513620724
Deaths,Egypt,Male,All ages,Mental disorders,Number,2004,0.005334440613892936,0.07843591909783303,0.00031718829767884044
Deaths,Egypt,Female,All ages,Mental disorders,Number,2004,0.010924239799585959,0.033347333869466506,0.002521113014698891
Deaths,Egypt,Male,All ages,Musculoskeletal disorders,Number,2005,43.73748246655395,71.11582710623735,23.03233313775968
Deaths,Egypt,Female,All ages,Musculoskeletal disorders,Number,2005,125.13273663759283,189.61912500056874,75.72821944742404
Deaths,Egypt,Male,All ages,Other non-communicable diseases,Number,2005,9545.335378323243,12824.88533089718,7031.338992598028
Deaths,Egypt,Female,All ages,Other non-communicable diseases,Number,2005,9325.712737699025,12657.27629195333,6821.1409355787455
Deaths,Egypt,Male,All ages,Skin and subcutaneous diseases,Number,2005,117.5714564249764,197.42602920528608,63.47981558729152
Deaths,Egypt,Female,All ages,Skin and subcutaneous diseases,Number,2005,164.93259939427915,299.3436665057937,86.63090532977554
Deaths,Egypt,Male,All ages,Other infectious diseases,Number,2005,5294.753625621272,8974.758093217946,3369.2575456080226
Deaths,Egypt,Female,All ages,Other infectious diseases,Number,2005,3131.3486585096603,4498.691116008188,2190.0498829963026
Deaths,Egypt,Male,All ages,Maternal and neonatal disorders,Number,2005,9308.122807702357,11529.695050900913,7244.380482126614
Deaths,Egypt,Female,All ages,Maternal and neonatal disorders,Number,2005,7497.303697838996,9125.050560264983,5953.772720132066
Deaths,Egypt,Male,All ages,Substance use disorders,Number,2005,72.53216965663434,110.43418777191762,44.88029650712242
Deaths,Egypt,Female,All ages,Substance use disorders,Number,2005,15.234540112897745,25.092556353044763,9.144239502257571
Deaths,Egypt,Male,All ages,Diabetes and kidney diseases,Number,2005,18480.189617891523,23949.09431838838,13068.326230796956
Deaths,Egypt,Female,All ages,Diabetes and kidney diseases,Number,2005,17658.154009438687,23373.984381926584,12766.89595433304
Deaths,Nigeria,Male,All ages,Unintentional injuries,Number,2005,27197.183060533396,36676.312465994306,20474.259992669166
Deaths,Nigeria,Female,All ages,Unintentional injuries,Number,2005,18191.498821502762,24753.97375898476,12036.405488837301
Deaths,Egypt,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,312.3657512795308,492.09808147675807,188.20773151477172
Deaths,Egypt,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,246.81530218288157,411.9009152234558,146.7398618371858
Deaths,Egypt,Male,All ages,Respiratory infections and tuberculosis,Number,2005,16507.756969707545,21250.613178727945,12737.44111496702
Deaths,Egypt,Female,All ages,Respiratory infections and tuberculosis,Number,2005,14215.983003306512,17934.529150670554,11032.167747986858
Deaths,Egypt,Male,All ages,Enteric infections,Number,2005,3610.991504656157,5366.942388498847,2215.4278178550467
Deaths,Egypt,Female,All ages,Enteric infections,Number,2005,3878.4501819740726,6098.938546010653,2168.470590632476
Deaths,South Africa,Male,All ages,Neoplasms,Number,2004,18333.295610874113,19992.873888142647,16592.014393191308
Deaths,South Africa,Female,All ages,Neoplasms,Number,2004,15044.840319294519,16430.126877967963,13553.521719420754
Deaths,South Africa,Male,All ages,Neglected tropical diseases and malaria,Number,2005,234.21363036165775,315.34768868341695,183.06042771324442
Deaths,South Africa,Female,All ages,Neglected tropical diseases and malaria,Number,2005,237.8377472002552,298.1277178559486,186.34418987734983
Deaths,South Africa,Male,All ages,Chronic respiratory diseases,Number,2005,9583.7093503119,10790.555286192945,8337.765852195647
Deaths,South Africa,Female,All ages,Chronic respiratory diseases,Number,2005,6674.453924135697,8322.539605885288,4332.135389647773
Deaths,Ethiopia,Male,All ages,Neoplasms,Number,2004,19895.03554792916,24270.73758327428,16384.19507658025
Deaths,Ethiopia,Female,All ages,Neoplasms,Number,2004,22862.81297145622,28131.10549196973,17872.022313337682
Deaths,South Africa,Male,All ages,Digestive diseases,Number,2005,6251.75373277167,7076.818160974631,5303.345431272533
Deaths,South Africa,Female,All ages,Digestive diseases,Number,2005,4649.335077635427,5372.4904678236735,3904.390803489704
Deaths,South Africa,Male,All ages,Musculoskeletal disorders,Number,2004,212.77585299350466,308.5712912800997,125.68825411553469
Deaths,South Africa,Female,All ages,Musculoskeletal disorders,Number,2004,391.86094166408293,537.0151211874346,251.981778737541
Deaths,South Africa,Male,All ages,Other non-communicable diseases,Number,2004,3311.5131875158445,3828.2624161915596,2862.0479299516205
Deaths,South Africa,Female,All ages,Other non-communicable diseases,Number,2004,3381.762373717883,4005.283374260587,2922.230059588857
Deaths,South Africa,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,128795.94985792106,138439.46409403655,120145.73028266442
Deaths,South Africa,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,159718.877510986,166437.28519736044,153330.30389752542
Deaths,South Africa,Male,All ages,Respiratory infections and tuberculosis,Number,2004,35934.279428482914,39977.124093961516,32013.09189888238
Deaths,South Africa,Female,All ages,Respiratory infections and tuberculosis,Number,2004,25443.803421325658,28442.490284317515,22816.76927796993
Deaths,South Africa,Male,All ages,Enteric infections,Number,2004,14492.403095129739,19535.614394934088,11343.093963633386
Deaths,South Africa,Female,All ages,Enteric infections,Number,2004,13857.301062648854,17161.22689595033,11313.383934613326
Deaths,South Africa,Male,All ages,Self-harm and interpersonal violence,Number,2005,21806.385043102204,26353.50131000969,17744.86254058733
Deaths,South Africa,Female,All ages,Self-harm and interpersonal violence,Number,2005,4469.205287442485,5656.330153673306,3557.54877683543
Deaths,Nigeria,Male,All ages,Unintentional injuries,Number,2006,27763.999012936663,37002.77079683182,21191.477555572204
Deaths,Nigeria,Female,All ages,Unintentional injuries,Number,2006,18032.572455323603,24666.82796995301,12056.44594490822
Deaths,Ethiopia,Male,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,24706.56179557444,31019.31773215061,17914.09838200441
Deaths,Ethiopia,Female,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,35908.936049381504,45848.6720921634,27365.53074546497
Deaths,Ethiopia,Male,All ages,Respiratory infections and tuberculosis,Number,2005,71198.9103923129,90291.29208456154,54525.866163947896
Deaths,Ethiopia,Female,All ages,Respiratory infections and tuberculosis,Number,2005,49625.23037027486,65399.63122287794,35442.27473551508
Deaths,Ethiopia,Male,All ages,Enteric infections,Number,2005,50076.217908362974,81435.45157038061,27350.94490256792
Deaths,Ethiopia,Female,All ages,Enteric infections,Number,2005,33446.05001676502,54458.45452479302,19243.720835785196
Deaths,Ethiopia,Male,All ages,Other infectious diseases,Number,2005,54714.8648791126,71761.27477498898,39700.04858856343
