measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Kenya,Both,All ages,Digestive diseases,Number,2005,6130.978674611997,8332.14746090175,4492.4407150156585
Deaths,Kenya,Both,All ages,Unintentional injuries,Number,2005,12959.342716109672,15109.818156482277,10663.732031882668
Deaths,Kenya,Both,All ages,Mental disorders,Number,2004,0.020091328088115427,0.06306873715962233,0.005906369860720931
Deaths,South Africa,Both,All ages,Neoplasms,Number,2006,35990.19767888626,38170.08135849617,33593.91089867895
Deaths,South Africa,Both,All ages,Transport injuries,Number,2005,18981.449775768222,22783.836680236294,15408.721638697036
Deaths,South Africa,Both,All ages,Unintentional injuries,Number,2005,9772.765714336796,10822.290918891684,8505.275738125732
Deaths,Kenya,Both,All ages,Self-harm and interpersonal violence,Number,2005,11537.854941609225,15647.373368586042,8443.465867446908
Deaths,Kenya,Both,All ages,Neoplasms,Number,2005,18207.5402099387,20402.379964998454,16265.622090447207
Deaths,South Africa,Both,All ages,Neoplasms,Number,2005,34031.98422465466,36093.73908658544,31545.65792516937
Deaths,Ethiopia,Both,All ages,Musculoskeletal disorders,Number,2004,876.3891998140704,1285.590407801922,524.1009711040099
Deaths,Ethiopia,Both,All ages,Other non-communicable diseases,Number,2004,29062.801386298877,37435.81418660263,22555.26612965824
Deaths,Egypt,Both,All ages,Nutritional deficiencies,Number,2006,595.8177270470642,792.2685133000891,465.63070222022174
Deaths,Nigeria,Both,All ages,Nutritional deficiencies,Number,2004,48333.647253786185,64345.42307635835,35078.15383646975
Deaths,Egypt,Both,All ages,Cardiovascular diseases,Number,2004,203897.15902756088,222811.9045534244,184074.27509783866
Deaths,Egypt,Both,All ages,Chronic respiratory diseases,Number,2004,12935.10709444949,16831.157395421837,9282.472422620509
Deaths,South Africa,Both,All ages,Transport injuries,Number,2004,18836.224567247777,22659.65779749375,15162.559936709737
Deaths,South Africa,Both,All ages,Unintentional injuries,Number,2004,9699.704106571768,10703.05797574065,8432.054805412696
Deaths,South Africa,Both,All ages,Mental disorders,Number,2005,0.0715556288859291,0.2060085877537053,0.0237781987512461
Deaths,South Africa,Both,All ages,Neurological disorders,Number,2004,6867.733527530981,14432.862383942556,3203.9969597000063
Deaths,Egypt,Both,All ages,Neoplasms,Number,2009,46032.517509607016,52845.40699267781,39845.07937216349
Deaths,Egypt,Both,All ages,Mental disorders,Number,2009,0.024292312700433544,0.12390189139424326,0.00512652532615787
Deaths,Egypt,Both,All ages,Neoplasms,Number,2003,37305.883129659676,41736.453299689834,32953.467889447624
Deaths,Egypt,Both,All ages,Mental disorders,Number,2003,0.01488630687734674,0.0806637657403316,0.003208070515564475
Deaths,Egypt,Both,All ages,Digestive diseases,Number,2003,49321.85502184221,62695.02705182887,37818.40026629788
Deaths,Kenya,Both,All ages,Musculoskeletal disorders,Number,2005,254.78468610377584,354.13738450151243,159.07659626955862
Deaths,Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2005,238967.21376489557,349588.21923345857,144826.06478436536
Deaths,Ethiopia,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,67677.03889243989,84489.12488849394,52611.27102960258
Deaths,Ethiopia,Both,All ages,Respiratory infections and tuberculosis,Number,2004,123165.23721159849,152805.77975884403,100830.04992959197
Deaths,Ethiopia,Both,All ages,Enteric infections,Number,2004,87312.34938929307,129854.37015631096,55382.11010888715
Deaths,Ethiopia,Both,All ages,Other infectious diseases,Number,2004,106845.72566298654,140479.1920541866,76437.50614228913
Deaths,Ethiopia,Both,All ages,Maternal and neonatal disorders,Number,2004,152386.83202740474,167570.98486127035,138238.45738761866
Deaths,Ethiopia,Both,All ages,Substance use disorders,Number,2004,1030.5356415658553,1514.0378762060807,709.8125503059902
Deaths,Ethiopia,Both,All ages,Diabetes and kidney diseases,Number,2004,22674.89577892963,27694.094941650044,17862.20657179014
Deaths,Egypt,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,570.064361151505,924.5831976202994,341.80289683068133
Deaths,Egypt,Both,All ages,Respiratory infections and tuberculosis,Number,2004,31880.093339527273,37513.194317344445,26592.178770769213
Deaths,Egypt,Both,All ages,Enteric infections,Number,2004,8375.183483459094,11939.025703557658,5693.545485279615
Deaths,Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2004,238728.38313037928,353933.5197710287,142850.16573874967
Deaths,Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2005,83592.45734792356,91782.09108217787,76308.77929698689
Deaths,Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2005,40101.30443514851,47947.64930887471,33068.99574986906
Deaths,Kenya,Both,All ages,Enteric infections,Number,2005,32309.7666456309,41069.90648484727,24762.997728590697
Deaths,Kenya,Both,All ages,Other infectious diseases,Number,2005,14459.252216374487,19083.019317704886,10813.26497751051
Deaths,Kenya,Both,All ages,Maternal and neonatal disorders,Number,2005,26132.10839048213,29429.026909768352,23280.310659049
Deaths,Kenya,Both,All ages,Substance use disorders,Number,2005,504.94769998776957,697.8722525783348,361.3550203683886
Deaths,Kenya,Both,All ages,Diabetes and kidney diseases,Number,2005,12538.818032144263,15187.73975584003,9935.22385593461
Deaths,Nigeria,Both,All ages,Musculoskeletal disorders,Number,2003,465.99041726879614,682.6855023879817,266.33826770947724
Deaths,Nigeria,Both,All ages,Other non-communicable diseases,Number,2003,51667.86657780133,94171.42136837696,36038.00608268385
Deaths,Kenya,Both,All ages,Neoplasms,Number,2004,17795.281734320135,19956.435229555576,15889.771264424553
Deaths,Ethiopia,Both,All ages,Skin and subcutaneous diseases,Number,2005,1246.645260261352,2030.7547150197515,770.3836172409582
Deaths,Ethiopia,Both,All ages,Transport injuries,Number,2005,16449.22678044328,22633.213853874247,11535.86747559079
Deaths,Ethiopia,Both,All ages,Unintentional injuries,Number,2005,29275.535118050997,36981.17001847646,21672.91210760657
Deaths,Nigeria,Both,All ages,Cardiovascular diseases,Number,2009,152689.17094715842,188940.74075429837,117544.31903054753
Deaths,Kenya,Both,All ages,Cardiovascular diseases,Number,2005,18757.77956770877,22419.11172172878,15383.763240111846
Deaths,Kenya,Both,All ages,Other non-communicable diseases,Number,2005,5394.662148947471,6825.74013039882,4277.702129500249
Deaths,Kenya,Both,All ages,Skin and subcutaneous diseases,Number,2005,373.6727430957146,588.6783140207837,228.00315196122096
Deaths,Nigeria,Both,All ages,Cardiovascular diseases,Number,2008,147768.35872487427,185186.37336496494,114980.16191052704
Deaths,Kenya,Both,All ages,Musculoskeletal disorders,Number,2004,246.45689275333766,340.8881180684158,159.72860777534868
Deaths,Ethiopia,Both,All ages,Neoplasms,Number,2007,48542.09302386859,55796.985599409476,41814.36998881104
Deaths,Kenya,Both,All ages,Transport injuries,Number,2005,6647.747479716441,9593.291490033553,4484.498672989538
Deaths,Ethiopia,Both,All ages,Neglected tropical diseases and malaria,Number,2004,57748.58637647344,92826.30540549732,29479.159505786225
Deaths,Ethiopia,Both,All ages,Chronic respiratory diseases,Number,2004,9705.159699230531,13615.217628282524,6604.98269897976
Deaths,South Africa,Both,All ages,Nutritional deficiencies,Number,2003,3471.6125915258544,3934.9989918568804,3052.023830644853
Deaths,Egypt,Both,All ages,Nutritional deficiencies,Number,2007,573.2629273178197,744.8010087987604,455.26914675484005
Deaths,South Africa,Both,All ages,Musculoskeletal disorders,Number,2003,629.601002515266,780.0388808448945,448.2923732716315
Deaths,South Africa,Both,All ages,Other non-communicable diseases,Number,2003,6455.2321842234705,7150.012348226961,5792.637987806949
Deaths,South Africa,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,267658.4315981282,279149.1190845421,258991.78160184744
Deaths,South Africa,Both,All ages,Respiratory infections and tuberculosis,Number,2003,59351.046577857574,63964.57804653442,55008.55018340748
Deaths,South Africa,Both,All ages,Enteric infections,Number,2003,26679.59561667549,33899.659195309745,22993.685104647626
Deaths,Egypt,Both,All ages,Nutritional deficiencies,Number,2008,550.5675629389295,736.2696106915378,433.33323055734274
Deaths,South Africa,Both,All ages,Other infectious diseases,Number,2003,7395.371567005293,9873.011304284619,5586.02661476687
Deaths,South Africa,Both,All ages,Maternal and neonatal disorders,Number,2003,16674.20563226616,17713.743037575623,15586.166830684782
Deaths,South Africa,Both,All ages,Substance use disorders,Number,2003,965.4708912575786,1163.9556195335026,793.2092589318509
Deaths,South Africa,Both,All ages,Diabetes and kidney diseases,Number,2003,23877.537107359873,27223.53351475408,21154.429387427896
Deaths,Kenya,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2004,94664.3680973726,101868.75226390862,86650.5855784357
Deaths,Kenya,Both,All ages,Respiratory infections and tuberculosis,Number,2004,39579.25961864131,47472.67925740605,32562.053692088262
Deaths,Kenya,Both,All ages,Enteric infections,Number,2004,33775.72623558857,42942.08764925598,25401.803177573667
Deaths,Kenya,Both,All ages,Other infectious diseases,Number,2004,13925.27839812275,17954.940705006087,10459.636944570053
Deaths,Kenya,Both,All ages,Maternal and neonatal disorders,Number,2004,25881.998997587074,28994.74173205243,23013.917472344314
Deaths,Kenya,Both,All ages,Substance use disorders,Number,2004,494.1781512311298,687.8543304167554,353.39993715033086
Deaths,Kenya,Both,All ages,Diabetes and kidney diseases,Number,2004,12181.68626653307,14551.411084185183,9427.44118092953
Deaths,Ethiopia,Both,All ages,Neoplasms,Number,2008,51078.289059739436,58509.7430196499,44439.185216812875
Deaths,Egypt,Both,All ages,Cardiovascular diseases,Number,2006,209690.79563571038,231352.4417422096,187150.7185480534
Deaths,Egypt,Both,All ages,Chronic respiratory diseases,Number,2006,11764.14856951386,15257.210617172599,8873.433437176196
Deaths,Egypt,Both,All ages,Transport injuries,Number,2004,9254.752060122883,12620.923628141682,6457.962576697032
Deaths,Egypt,Both,All ages,Unintentional injuries,Number,2004,9863.06038254744,11649.694148537583,8086.155270101482
Deaths,Ethiopia,Both,All ages,Neoplasms,Number,2009,52889.104455794964,60310.14562832754,46768.15538868676
Deaths,Egypt,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2003,585.6057489344238,952.9328503317925,359.46507977249087
Deaths,Egypt,Both,All ages,Respiratory infections and tuberculosis,Number,2003,33030.42906805592,39049.71287858252,27523.115115729208
Deaths,Egypt,Both,All ages,Enteric infections,Number,2003,9375.211886893507,12888.590262045422,6288.308501822429
Deaths,Nigeria,Both,All ages,Chronic respiratory diseases,Number,2004,20203.890747638034,28760.441533427227,14076.846893199527
Deaths,Nigeria,Both,All ages,Transport injuries,Number,2004,36153.440761890764,48113.340336394336,23822.34790145504
Deaths,Ethiopia,Both,All ages,Cardiovascular diseases,Number,2009,60965.1695879939,72224.1639491678,50909.89321096337
Deaths,Nigeria,Both,All ages,Neglected tropical diseases and malaria,Number,2009,258697.18751958112,370898.86861967907,166637.0422615706
Deaths,Egypt,Both,All ages,Neoplasms,Number,2006,41489.51950320612,47496.80699102199,35933.40266164113
Deaths,Egypt,Both,All ages,Mental disorders,Number,2006,0.01959114841773811,0.09788216482329452,0.004055328401691037
Deaths,South Africa,Both,All ages,Cardiovascular diseases,Number,2009,79140.02908985336,86091.85936516951,71780.4763177722
Deaths,South Africa,Both,All ages,Skin and subcutaneous diseases,Number,2009,1006.3512234139424,1207.9099201420688,838.8555430985461
Deaths,Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2007,534.873899942904,672.3377749731779,421.35770166355127
Deaths,Egypt,Both,All ages,Musculoskeletal disorders,Number,2004,161.5234321347522,228.5730077310984,108.25035683654711
Deaths,Egypt,Both,All ages,Other non-communicable diseases,Number,2004,19035.30326609221,23831.498250636083,14826.086459430646
Deaths,Nigeria,Both,All ages,Digestive diseases,Number,2005,40409.55561757834,56006.62760460001,28027.8911158589
Deaths,Ethiopia,Both,All ages,Cardiovascular diseases,Number,2008,58441.59278971699,71615.58670535353,48383.72764416073
Deaths,Egypt,Both,All ages,Neurological disorders,Number,2006,6338.9400121138715,13768.964591354536,3013.5844359008647
Deaths,Egypt,Both,All ages,Self-harm and interpersonal violence,Number,2006,1918.7174107836884,2839.3069464797586,1315.111829846877
Deaths,South Africa,Both,All ages,Neoplasms,Number,2008,40091.082595701046,42826.95424723484,37534.52930196773
Deaths,South Africa,Both,All ages,Mental disorders,Number,2004,0.06892262769149696,0.1802668504768865,0.02157063380627195
Deaths,Egypt,Both,All ages,Transport injuries,Number,2009,10315.714675784866,13372.726311037799,7156.905889904732
Deaths,Egypt,Both,All ages,Unintentional injuries,Number,2009,10158.681622650665,11913.8670419047,8526.323532362896
Deaths,South Africa,Both,All ages,Nutritional deficiencies,Number,2009,4567.854397015129,5186.862820964422,4023.580805200225
Deaths,Egypt,Both,All ages,Cardiovascular diseases,Number,2003,201327.47015474623,222705.3983370207,181561.98692288494
Deaths,Egypt,Both,All ages,Chronic respiratory diseases,Number,2003,14165.509819552708,18546.524639762712,10209.19021414659
Deaths,Egypt,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2009,581.1800722206601,907.4825373486432,381.2789945631218
Deaths,Egypt,Both,All ages,Respiratory infections and tuberculosis,Number,2009,30613.481395749965,36449.000297128005,25738.549591243533
Deaths,Egypt,Both,All ages,Enteric infections,Number,2009,6720.107792308301,9374.593898560282,4550.63235341623
Deaths,Egypt,Both,All ages,Neglected tropical diseases and malaria,Number,2005,548.6613136896603,679.1101240870205,435.0456365715862
Deaths,Egypt,Both,All ages,Musculoskeletal disorders,Number,2003,153.58052388191834,211.12871839522415,99.04101636516447
Deaths,Egypt,Both,All ages,Other non-communicable diseases,Number,2003,18995.323185023346,23756.944402504676,14641.316661136872
Deaths,Nigeria,Both,All ages,Digestive diseases,Number,2004,39957.68076607731,54962.860291455334,28551.20637577598
Deaths,South Africa,Both,All ages,Neoplasms,Number,2007,37888.78924951989,40616.51932807825,35437.69928180651
Deaths,Ethiopia,Both,All ages,Cardiovascular diseases,Number,2004,47389.772354755936,59929.798735376164,36996.766510429
Deaths,Egypt,Both,All ages,Musculoskeletal disorders,Number,2007,179.08709298152846,252.704563491323,119.4188761939242
Deaths,Egypt,Both,All ages,Other non-communicable diseases,Number,2007,19080.70495955201,23714.528360471813,15343.567420518491
Deaths,South Africa,Both,All ages,Neglected tropical diseases and malaria,Number,2004,526.8433984788418,705.1378069649918,415.2246547984405
Deaths,South Africa,Both,All ages,Chronic respiratory diseases,Number,2004,16133.489077554163,18375.062386285303,13295.456872413984
Deaths,Egypt,Both,All ages,Musculoskeletal disorders,Number,2008,185.40690227754757,262.298363528086,127.69491646393722
Deaths,Egypt,Both,All ages,Other non-communicable diseases,Number,2008,19299.78996028977,23536.39300238887,15351.611724731763
Deaths,Egypt,Both,All ages,Nutritional deficiencies,Number,2009,530.6164906446219,711.6565626968161,420.2761945060111
Deaths,Egypt,Both,All ages,Nutritional deficiencies,Number,2012,511.5792731444192,635.9192083606852,413.64121880479735
Deaths,Nigeria,Both,All ages,Nutritional deficiencies,Number,2009,43097.50956029183,59767.280828042894,30204.675045240372
